MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.2596,36.0,5.3687150837988815,0.9664804469273744,625.0,3.4916201117318435,33.91,-118.31,1.811
4.2083,33.0,5.026162790697675,1.1511627906976745,1073.0,3.119186046511628,33.91,-118.32,1.805
4.2,35.0,4.372093023255814,0.916279069767442,640.0,2.976744186046512,33.91,-118.32,1.8130000000000002
3.6654,35.0,5.182352941176472,0.9352941176470588,605.0,3.5588235294117645,33.91,-118.32,1.845
4.5304,34.0,4.7515625,1.0578125,1920.0,3.0,33.91,-118.32,1.8130000000000002
5.7528,34.0,4.623376623376624,0.8571428571428571,757.0,3.277056277056277,33.91,-118.32,1.805
3.6625,35.0,4.8986175115207375,1.0445468509984641,1882.0,2.8909370199692788,33.9,-118.32,1.88
4.8456,35.0,5.968036529680365,1.1232876712328768,672.0,3.068493150684932,33.92,-118.31,1.464
5.0653,35.0,5.602836879432624,0.9432624113475178,926.0,3.2836879432624118,33.93,-118.31,1.58
4.9615,34.0,5.351916376306621,0.951219512195122,804.0,2.8013937282229966,33.93,-118.32,1.578
4.8304,35.0,6.961956521739131,1.190217391304348,710.0,3.858695652173913,33.92,-118.32,1.528
2.0437,31.0,4.0478170478170465,1.0571725571725572,3590.0,3.7318087318087323,33.93,-118.29,1.3719999999999999
3.6919999999999997,34.0,5.067605633802816,1.019718309859155,1293.0,3.6422535211267606,33.92,-118.29,1.452
5.3292,34.0,5.540322580645161,0.967741935483871,906.0,3.6532258064516134,33.92,-118.29,1.555
3.0139,34.0,5.402631578947369,1.0052631578947369,1258.0,3.310526315789473,33.92,-118.3,1.547
3.7969,29.0,6.329545454545454,1.125,1140.0,3.238636363636364,33.93,-118.3,1.694
3.0147,30.0,4.385714285714286,1.1333333333333333,1491.0,3.55,33.91,-118.3,1.551
2.6182,34.0,3.234,0.986,1530.0,3.06,33.91,-118.3,1.726
2.6312,28.0,4.169312169312169,1.058201058201058,891.0,2.357142857142857,33.9,-118.31,1.713
2.3043,28.0,3.5909090909090913,1.0669856459330145,1028.0,2.45933014354067,33.91,-118.29,1.775
1.7714,27.0,2.5325,0.985,1067.0,2.6675,33.9,-118.29,1.594
3.6,29.0,4.044822256568779,1.0324574961360125,1868.0,2.8871715610510047,33.9,-118.3,2.088
3.4,27.0,5.049459041731066,1.17774343122102,2099.0,3.244204018547141,33.9,-118.3,2.241
2.9559,13.0,3.972491909385113,1.06957928802589,1975.0,3.1957928802588995,33.9,-118.3,1.736
3.287,19.0,3.668181818181818,1.0439393939393942,1726.0,2.6151515151515152,33.9,-118.3,1.814
3.0329,30.0,3.5019059720457437,1.0902160101651843,1806.0,2.2947903430749683,33.89,-118.3,2.0780000000000003
3.285,37.0,3.773451327433628,1.0,1369.0,2.423008849557522,33.89,-118.3,2.181
3.5417,38.0,3.45679012345679,0.9851851851851852,1131.0,2.7925925925925927,33.9,-118.31,1.984
2.7428,33.0,4.049242424242424,1.0738636363636365,1072.0,2.0303030303030303,33.89,-118.29,2.089
4.2171,32.0,4.1243432574430825,1.021015761821366,1605.0,2.810858143607706,33.89,-118.29,2.182
3.0739,36.0,4.178997613365155,1.045346062052506,1175.0,2.8042959427207643,33.88,-118.29,2.186
3.3281,21.0,4.2382176520994,1.05484147386461,3186.0,2.730077120822622,33.88,-118.29,2.37
3.1597,27.0,4.623529411764705,1.061764705882353,1510.0,2.2205882352941178,33.87,-118.3,2.147
5.0641,31.0,5.315589353612167,0.9923954372623576,823.0,3.1292775665399235,33.87,-118.3,2.349
4.0536,26.0,3.7,0.9454545454545454,807.0,2.4454545454545453,33.88,-118.3,2.536
3.7375,29.0,4.166666666666667,1.1225490196078431,563.0,2.7598039215686274,33.88,-118.3,2.477
3.2574,30.0,4.186335403726709,1.0341614906832295,885.0,2.7484472049689437,33.88,-118.3,1.953
2.8445,35.0,4.636494252873564,1.0761494252873562,1881.0,2.702586206896552,33.88,-118.3,2.421
3.5644,32.0,4.124361158432709,1.1431005110732535,1491.0,2.5400340715502554,33.88,-118.31,2.423
3.5556,35.0,4.8475,1.03,1036.0,2.59,33.88,-118.31,2.38
2.3812,21.0,3.725,1.075,686.0,1.715,33.88,-118.31,2.375
3.4792,30.0,4.532956685499058,1.0941619585687383,1724.0,3.2467043314500943,33.9,-118.31,1.9469999999999998
3.7639,37.0,4.574297188755019,1.0200803212851406,1257.0,2.5240963855421685,33.89,-118.31,2.206
4.1458,35.0,5.141486810551559,1.014388489208633,1192.0,2.858513189448441,33.89,-118.31,2.315
4.0473,36.0,5.223367697594502,1.0309278350515465,831.0,2.855670103092784,33.9,-118.32,2.121
4.1344,36.0,4.115839243498819,0.9739952718676124,1245.0,2.9432624113475176,33.9,-118.32,2.103
3.0526,37.0,4.068459657701712,0.9804400977995109,1316.0,3.21760391198044,33.9,-118.32,2.164
4.2813,45.0,4.209606986899563,0.9890829694323144,1323.0,2.888646288209607,33.89,-118.32,2.101
5.1669,44.0,5.220883534136545,1.0120481927710845,695.0,2.791164658634538,33.89,-118.32,2.206
4.5053,34.0,5.4369918699187,1.1382113821138211,1270.0,2.5813008130081303,33.89,-118.32,2.42
2.6091,21.0,3.7839541547277937,1.1369627507163325,5546.0,3.1782234957020057,33.9,-118.33,1.639
4.9779,23.0,4.858012170385395,1.0101419878296145,1309.0,2.655172413793104,33.9,-118.34,2.246
5.5133,37.0,4.59322033898305,0.8898305084745762,355.0,3.0084745762711864,33.9,-118.34,2.273
4.7426,36.0,4.5770750988142295,0.8656126482213439,628.0,2.4822134387351777,33.9,-118.34,2.427
4.1776,36.0,5.1417624521072804,0.992337164750958,706.0,2.7049808429118776,33.9,-118.34,2.366
4.1953,39.0,5.266106442577032,1.011204481792717,982.0,2.750700280112045,33.89,-118.33,2.269
5.1874,42.0,5.934640522875817,1.1045751633986929,897.0,2.931372549019608,33.89,-118.33,2.3080000000000003
6.0088,36.0,5.3752808988764045,0.997752808988764,1346.0,3.0247191011235954,33.89,-118.34,2.459
5.372999999999999,36.0,5.375886524822695,0.9716312056737588,1232.0,2.912529550827424,33.89,-118.34,2.445
2.8777,13.0,3.60875,1.06625,2197.0,2.74625,33.9,-118.35,2.079
3.4698,31.0,5.390243902439026,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,2.25
4.875,31.0,4.104602510460252,0.9288702928870292,734.0,3.071129707112971,33.9,-118.35,2.324
3.6486,29.0,4.298245614035086,1.0350877192982455,2175.0,3.179824561403509,33.89,-118.35,2.29
4.1552,34.0,4.64,1.032,1249.0,3.3306666666666667,33.89,-118.35,2.339
2.9551,41.0,4.118541033434649,1.060790273556231,655.0,1.990881458966565,33.9,-118.36,2.05
3.3971,22.0,4.6763485477178435,1.1908713692946058,697.0,2.892116182572614,33.9,-118.35,2.2030000000000003
4.2829,30.0,4.186813186813187,1.0952380952380951,776.0,2.8424908424908426,33.89,-118.35,2.4
3.375,37.0,4.054245283018868,1.0047169811320755,1266.0,2.9858490566037736,33.89,-118.36,2.28
5.3169,34.0,3.8383838383838382,0.8787878787878788,723.0,3.651515151515152,33.89,-118.36,2.276
4.0727,18.0,3.957845433255269,1.079625292740047,2276.0,2.6651053864168617,33.9,-118.36,2.14
3.1325,27.0,4.378086419753086,1.0555555555555556,2141.0,3.3040123456790123,33.89,-118.36,2.15
4.2454,33.0,4.604206500956023,1.0210325047801148,1644.0,3.1434034416826004,33.88,-118.36,2.3680000000000003
2.65,28.0,4.262987012987013,1.0357142857142858,827.0,2.685064935064935,33.88,-118.36,2.608
3.2049,25.0,4.530254777070064,1.1305732484076434,1611.0,2.565286624203821,33.88,-118.36,2.674
2.7981,22.0,4.8362369337979105,1.170731707317073,930.0,3.240418118466899,33.88,-118.36,2.75
3.9844,26.0,4.946043165467626,1.0287769784172662,829.0,2.9820143884892087,33.88,-118.36,2.307
3.0833,25.0,4.2729468599033815,1.0628019323671498,1371.0,3.3115942028985508,33.89,-118.35,2.327
4.0737,36.0,4.522857142857143,1.1742857142857144,1097.0,3.1342857142857143,33.88,-118.35,2.3819999999999997
3.2589,42.0,4.215116279069767,1.063953488372093,493.0,2.8662790697674416,33.88,-118.34,2.333
4.4,44.0,4.6440677966101696,1.0169491525423728,480.0,2.7118644067796613,33.88,-118.35,2.258
3.2594,36.0,4.05958549222798,0.9378238341968912,1054.0,2.7305699481865284,33.88,-118.35,2.339
3.35,25.0,4.121468926553672,1.0225988700564972,1150.0,3.248587570621469,33.88,-118.35,2.375
2.425,40.0,4.950391644908616,1.0861618798955617,950.0,2.4804177545691912,33.74,-118.3,2.55
3.9375,28.0,4.907834101382488,0.9907834101382488,887.0,4.087557603686636,33.74,-118.3,2.705
5.25,41.0,3.4782608695652173,0.8695652173913043,61.0,2.652173913043478,33.92,-118.39,2.472
5.9499,25.0,5.134275618374558,0.9575971731448764,695.0,2.45583038869258,33.92,-118.4,3.458
4.5987,32.0,5.295880149812733,1.1779026217228463,1313.0,2.4588014981273405,33.92,-118.4,3.638
4.7319,35.0,4.926666666666667,0.9933333333333332,1000.0,2.2222222222222223,33.93,-118.4,3.761
5.0596,38.0,5.376413570274637,1.0096930533117932,1455.0,2.3505654281098547,33.93,-118.41,3.639
4.2333,32.0,4.666666666666667,1.0936936936936936,1132.0,2.03963963963964,33.92,-118.41,3.58
4.5729,22.0,4.223826714801444,1.0541516245487366,1141.0,2.05956678700361,33.92,-118.41,3.375
4.1818,22.0,4.426056338028169,1.0651408450704225,1225.0,2.1566901408450705,33.93,-118.41,3.397
5.2338,38.0,5.747999999999999,1.088,590.0,2.36,33.92,-118.41,3.58
3.6389,29.0,4.186588921282799,1.1690962099125364,674.0,1.9650145772594751,33.92,-118.41,2.75
3.8086,25.0,4.608638743455497,1.1151832460732984,1524.0,1.9947643979057592,33.92,-118.42,3.613
5.0594,41.0,5.851985559566788,1.0072202166064983,756.0,2.7292418772563183,33.92,-118.42,3.46
4.9286,39.0,4.898360655737705,0.9918032786885246,1466.0,2.40327868852459,33.93,-118.42,3.4139999999999997
4.5743,28.0,4.881230116648992,1.0530222693531284,2191.0,2.323435843054083,33.93,-118.42,3.822
5.5347,29.0,4.2395604395604405,1.1494505494505494,686.0,1.5076923076923077,33.9,-118.42,5.00001
5.4088,27.0,4.711656441717792,1.1564417177914108,553.0,1.6963190184049082,33.9,-118.43,5.00001
7.3151,34.0,6.2041763341067275,1.0092807424593968,1087.0,2.5220417633410674,33.9,-118.4,4.922
7.8924,37.0,6.554666666666668,1.0666666666666669,920.0,2.453333333333333,33.9,-118.4,5.00001
8.468,39.0,6.0815789473684205,1.063157894736842,1044.0,2.747368421052632,33.9,-118.41,4.721
7.5552,39.0,5.811965811965813,0.9572649572649572,926.0,2.6381766381766383,33.9,-118.41,5.00001
6.6494,35.0,5.0626566416040095,1.1303258145363408,724.0,1.8145363408521304,33.88,-118.44,5.00001
5.308,37.0,4.635294117647058,1.0147058823529411,662.0,1.947058823529412,33.9,-118.42,5.00001
5.9596,43.0,4.70945945945946,1.0844594594594594,552.0,1.864864864864865,33.9,-118.42,5.00001
7.2316,31.0,4.314199395770393,0.9667673716012084,677.0,2.0453172205438066,33.89,-118.41,5.00001
9.0812,35.0,4.047457627118644,0.9898305084745764,507.0,1.7186440677966102,33.89,-118.41,5.00001
6.3861,38.0,5.41038961038961,1.0753246753246752,1600.0,2.0779220779220777,33.89,-118.41,5.00001
6.348,34.0,4.989881956155143,1.0775716694772344,1143.0,1.9274873524451936,33.89,-118.41,5.00001
5.0497,31.0,4.875,1.1180555555555556,236.0,1.6388888888888888,33.89,-118.41,5.00001
7.9059,38.0,6.5479452054794525,1.0639269406392695,1098.0,2.5068493150684934,33.9,-118.4,4.771
6.6321,36.0,5.7346437346437344,1.0565110565110565,1033.0,2.538083538083538,33.89,-118.4,4.815
7.9611,31.0,6.147058823529411,1.0336134453781514,1149.0,2.4138655462184877,33.89,-118.4,5.00001
8.1596,36.0,6.950980392156862,1.026143790849673,807.0,2.6372549019607843,33.89,-118.4,5.00001
8.2037,7.0,6.0083565459610035,1.00974930362117,1699.0,2.3662952646239552,33.9,-118.39,5.00001
6.5745,35.0,5.69871794871795,1.0576923076923077,732.0,2.3461538461538463,33.89,-118.38,3.793
6.3434,30.0,6.042959427207638,1.107398568019093,1056.0,2.520286396181384,33.89,-118.39,4.604
7.3356,38.0,5.894904458598727,1.0573248407643312,750.0,2.3885350318471343,33.89,-118.39,4.227
7.1845,40.0,5.6190476190476195,0.9727891156462584,389.0,2.6462585034013606,33.89,-118.39,4.381
5.0299,40.0,5.815384615384616,0.9384615384615383,371.0,2.8538461538461535,33.89,-118.36,3.292
4.4271,44.0,5.514170040485831,0.9595141700404858,709.0,2.8704453441295548,33.88,-118.36,3.362
4.4211,44.0,5.237154150197629,0.9683794466403162,669.0,2.6442687747035567,33.88,-118.37,3.24
5.5335,21.0,6.113924050632911,1.0886075949367089,417.0,2.6392405063291138,33.88,-118.37,3.426
5.2999,33.0,6.0506912442396334,1.1244239631336406,561.0,2.585253456221198,33.88,-118.38,3.594
5.6091,21.0,5.6997885835095135,1.1585623678646937,1142.0,2.4143763213530653,33.89,-118.37,3.568
5.9619,20.0,4.907444668008048,0.9537223340040242,1219.0,2.4527162977867203,33.88,-118.37,3.359
4.7404,31.0,4.956692913385827,1.0688976377952757,1107.0,2.1791338582677167,33.88,-118.36,2.958
4.9375,19.0,4.617647058823528,1.056985294117647,1275.0,2.34375,33.87,-118.36,2.93
6.02,19.0,5.368794326241135,1.049645390070922,361.0,2.5602836879432624,33.87,-118.37,3.042
4.5357,27.0,5.1620795107033635,1.0122324159021407,811.0,2.4801223241590216,33.88,-118.37,3.342
4.675,27.0,4.907725321888412,1.053648068669528,1101.0,2.3626609442060085,33.87,-118.38,3.1689999999999996
5.5771,27.0,5.388297872340425,1.074468085106383,1421.0,2.519503546099291,33.88,-118.38,3.455
4.4828,26.0,4.990476190476191,1.0095238095238095,1282.0,2.4419047619047616,33.88,-118.37,3.407
3.9868,17.0,3.850533807829181,1.0355871886120998,598.0,2.1281138790035588,33.87,-118.36,2.819
3.4208,22.0,3.929368029739777,1.0055762081784387,1300.0,2.41635687732342,33.87,-118.36,2.9
5.0114,18.0,5.810623556581986,1.120092378752887,1128.0,2.6050808314087757,33.87,-118.37,3.386
3.5048,13.0,4.188760806916426,1.0461095100864553,1573.0,2.26657060518732,33.87,-118.37,2.94
5.5456,35.0,4.909930715935335,1.002309468822171,1044.0,2.4110854503464205,33.86,-118.36,2.9739999999999998
5.0784,37.0,6.096551724137932,1.0827586206896551,802.0,2.7655172413793103,33.86,-118.36,2.9589999999999996
5.542999999999999,34.0,6.175496688741722,1.1423841059602649,963.0,3.1887417218543046,33.86,-118.36,3.0589999999999997
4.119,28.0,5.075614366729679,1.0982986767485825,1243.0,2.349716446124764,33.86,-118.37,3.24
6.5755,23.0,5.137640449438202,0.9297752808988764,891.0,2.502808988764045,33.87,-118.37,3.5989999999999998
4.9821,21.0,4.487567567567568,1.1005405405405406,2054.0,2.2205405405405405,33.87,-118.38,2.929
5.7415,17.0,4.787307032590052,0.9931389365351628,1467.0,2.516295025728988,33.87,-118.38,3.219
5.8518,23.0,5.751807228915662,1.0072289156626506,1008.0,2.4289156626506023,33.87,-118.38,3.3789999999999996
7.521,19.0,5.804920913884008,1.0263620386643233,1329.0,2.3356766256590507,33.87,-118.39,3.404
6.4242,12.0,6.2005856515373345,1.076134699853587,1798.0,2.6325036603221084,33.86,-118.38,3.655
6.7613,29.0,6.277027027027027,1.06981981981982,1182.0,2.6621621621621623,33.86,-118.38,3.5269999999999997
6.3021,24.0,5.7638376383763825,1.033210332103321,1312.0,2.4206642066420665,33.86,-118.38,3.338
7.6739999999999995,15.0,5.387878787878788,0.9424242424242424,908.0,2.7515151515151515,33.86,-118.38,3.293
6.9021,33.0,5.520775623268698,1.0277008310249307,918.0,2.542936288088643,33.87,-118.38,3.3760000000000003
4.8611,39.0,5.514814814814816,1.0444444444444445,743.0,2.751851851851852,33.88,-118.38,4.561
5.0602,34.0,5.960912052117263,1.026058631921824,822.0,2.6775244299674266,33.88,-118.38,4.537
7.6685,33.0,6.1782178217821775,0.957920792079208,1098.0,2.7178217821782185,33.88,-118.39,4.743
6.077000000000001,34.0,5.718840579710145,1.0637681159420291,843.0,2.4434782608695653,33.88,-118.39,4.727
5.9683,33.0,6.112980769230768,1.0552884615384617,1098.0,2.6394230769230766,33.88,-118.39,4.955
8.1513,31.0,5.590733590733591,0.942084942084942,607.0,2.343629343629344,33.88,-118.39,5.00001
6.0441,35.0,6.633507853403143,1.130890052356021,521.0,2.7277486910994764,33.88,-118.39,4.7
4.75,36.0,5.926540284360191,1.0497630331753554,1031.0,2.443127962085308,33.88,-118.38,4.421
7.2651,36.0,6.117408906882591,0.9757085020242916,1278.0,2.587044534412956,33.88,-118.4,5.00001
9.3399,36.0,8.251336898395722,1.1443850267379678,474.0,2.53475935828877,33.88,-118.4,5.00001
7.5,35.0,6.374545454545455,1.0763636363636364,615.0,2.2363636363636363,33.88,-118.4,5.00001
6.3403,34.0,5.1923076923076925,1.0288461538461535,213.0,2.0480769230769234,33.88,-118.41,5.00001
8.0015,35.0,5.408163265306122,0.9744897959183674,444.0,2.26530612244898,33.88,-118.4,5.00001
7.9614,43.0,5.702517162471397,1.0274599542334095,1033.0,2.3638443935926774,33.88,-118.41,5.00001
5.2533,40.0,4.07488986784141,1.118942731277533,371.0,1.6343612334801765,33.88,-118.41,5.00001
7.0842,34.0,5.571969696969697,1.1666666666666667,498.0,1.8863636363636365,33.88,-118.41,5.00001
6.822,41.0,4.9823529411764715,1.0176470588235291,344.0,2.0235294117647062,33.87,-118.43,5.00001
5.2276,26.0,4.814921090387374,1.033715925394548,2803.0,2.0107604017216643,33.87,-118.4,4.345
5.9683,34.0,5.468036529680365,1.0707762557077625,1087.0,2.481735159817352,33.87,-118.39,3.946
7.1264,34.0,4.261904761904762,1.0357142857142858,162.0,1.9285714285714288,33.86,-118.43,5.00001
6.2356,42.0,4.636085626911315,1.0428134556574924,634.0,1.9388379204892967,33.88,-118.4,4.727
6.435,40.0,4.361038961038961,0.9662337662337662,719.0,1.867532467532468,33.87,-118.4,4.795
5.2319,38.0,6.117346938775509,1.0994897959183674,911.0,2.3239795918367347,33.87,-118.4,5.00001
6.3231,45.0,4.4343220338983045,1.0529661016949152,842.0,1.7838983050847457,33.87,-118.4,5.00001
5.0976,34.0,4.325997248968363,1.0811554332874829,1352.0,1.8596973865199449,33.87,-118.4,4.698
5.3816,45.0,4.630573248407644,1.0721868365180467,965.0,2.0488322717622083,33.87,-118.4,5.00001
5.687,34.0,5.4027459954233406,1.011441647597254,915.0,2.093821510297482,33.86,-118.39,3.924
6.1404,28.0,4.58681875792142,0.9683143219264893,1735.0,2.198986058301648,33.86,-118.39,3.6839999999999997
4.8971,24.0,4.200704225352113,1.0246478873239435,1152.0,2.028169014084507,33.86,-118.39,4.007
5.1677,18.0,4.144810941271119,1.0981496379726468,2286.0,1.839098954143202,33.86,-118.4,3.8080000000000003
5.6017,29.0,4.263803680981595,1.0899795501022496,919.0,1.879345603271984,33.85,-118.4,4.3
4.7105,41.0,4.277246653919693,1.1414913957934991,938.0,1.7934990439770555,33.86,-118.4,5.00001
5.0322,43.0,3.658198614318706,1.1016166281755195,799.0,1.8452655889145495,33.85,-118.42,4.35
4.9384,28.0,5.0056497175141255,1.0485875706214691,2131.0,2.407909604519774,33.85,-118.38,3.781
5.5843,31.0,5.203240058910162,1.0736377025036818,1647.0,2.4256259204712807,33.85,-118.38,3.846
5.7128,24.0,5.307038834951456,1.0570388349514563,1830.0,2.2208737864077674,33.85,-118.39,3.662
4.425,16.0,3.422582448295137,1.1117942984907772,2853.0,1.5947456679709335,33.85,-118.41,3.364
4.3594,17.0,4.721407624633431,1.1114369501466277,670.0,1.9648093841642231,33.85,-118.39,3.49
5.4968,25.0,5.170098478066249,1.0286481647269472,2637.0,2.3607878245299907,33.84,-118.38,3.798
4.4615,20.0,4.357005758157388,0.9558541266794626,1070.0,2.053742802303263,33.83,-118.38,3.8480000000000003
5.1626,40.0,6.067193675889327,1.1264822134387351,1264.0,2.49802371541502,33.83,-118.38,4.327
6.0382,26.0,5.33271375464684,1.053903345724907,1157.0,2.150557620817844,33.84,-118.38,3.553
5.1370000000000005,16.0,4.672967863894139,1.0812854442344046,965.0,1.8241965973534973,33.84,-118.39,3.486
5.145,19.0,4.216032608695652,1.094429347826087,2455.0,1.6677989130434785,33.83,-118.43,4.202
5.6370000000000005,32.0,3.998073217726397,1.0385356454720616,954.0,1.838150289017341,33.83,-118.39,5.00001
4.5817,30.0,4.146135265700483,1.108695652173913,1526.0,1.8429951690821256,33.82,-118.39,5.00001
4.6048,34.0,3.679442508710802,1.069686411149826,946.0,1.6480836236933798,33.82,-118.43,5.00001
4.5687,32.0,4.62233169129721,0.9967159277504104,1338.0,2.1970443349753697,33.82,-118.37,3.812
5.1589,35.0,5.183361629881156,1.0577249575551784,1311.0,2.225806451612903,33.82,-118.38,4.3919999999999995
6.0308,38.0,5.857777777777778,1.0533333333333332,547.0,2.4311111111111106,33.82,-118.38,4.167
4.5179,35.0,5.1980676328502415,1.0966183574879227,902.0,2.178743961352657,33.83,-118.38,4.272
2.4219,33.0,4.311244979919678,1.0140562248995983,1371.0,2.753012048192771,33.88,-118.31,2.6069999999999998
5.3244,28.0,5.197513812154696,1.0524861878453038,1967.0,2.7168508287292816,33.87,-118.32,2.719
4.3036,35.0,5.699059561128527,1.0626959247648904,828.0,2.595611285266458,33.88,-118.32,2.821
5.5538,34.0,5.4144144144144155,1.024024024024024,947.0,2.843843843843844,33.88,-118.32,2.803
6.4781,37.0,5.585657370517929,1.0119521912350598,722.0,2.8764940239043826,33.88,-118.32,2.69
3.1505,30.0,4.266666666666667,1.0206896551724138,899.0,2.066666666666667,33.88,-118.33,2.7
3.2417,36.0,3.684057971014493,1.0028985507246375,811.0,2.3507246376811595,33.88,-118.33,2.833
3.9167,44.0,5.443609022556392,1.0,373.0,2.8045112781954886,33.87,-118.33,2.656
3.6988,28.0,4.2131747483989015,1.0869167429094235,2558.0,2.3403476669716383,33.87,-118.34,2.6660000000000004
3.8657,31.0,4.366433566433567,1.0167832167832167,1885.0,2.636363636363636,33.88,-118.34,2.984
4.7543,27.0,5.3568,1.112,1545.0,2.472,33.87,-118.31,2.963
6.6632,29.0,6.372159090909091,1.025568181818182,1051.0,2.9857954545454546,33.86,-118.31,3.252
4.6563,32.0,5.36979969183359,1.044684129429892,1715.0,2.6425269645608633,33.86,-118.32,2.917
5.6254,35.0,5.6398104265402855,0.957345971563981,1212.0,2.8720379146919437,33.87,-118.32,2.838
4.6406,34.0,5.04245283018868,1.0235849056603774,601.0,2.8349056603773586,33.87,-118.34,2.559
4.2614,36.0,5.506203473945409,1.0074441687344913,1219.0,3.0248138957816377,33.87,-118.33,2.6710000000000003
6.4891,35.0,5.423357664233578,0.9343065693430656,385.0,2.81021897810219,33.87,-118.33,2.781
6.4391,34.0,5.32258064516129,0.967741935483871,269.0,2.8924731182795695,33.86,-118.32,2.523
6.0335,38.0,5.252873563218391,1.011494252873563,519.0,2.9827586206896552,33.86,-118.33,2.5540000000000003
6.3992,36.0,5.6933333333333325,1.0666666666666669,473.0,3.1533333333333333,33.86,-118.33,2.596
4.0,38.0,5.1658536585365855,1.0634146341463415,561.0,2.7365853658536587,33.86,-118.33,2.4859999999999998
5.2589999999999995,36.0,5.912234042553193,0.9574468085106383,1162.0,3.0904255319148937,33.86,-118.34,2.7939999999999996
5.4791,35.0,5.595375722543354,0.9913294797687862,1008.0,2.913294797687861,33.86,-118.34,2.859
5.3743,28.0,5.6259541984732815,1.0801526717557253,1445.0,2.7576335877862594,33.87,-118.34,2.865
4.5833,37.0,4.8965517241379315,0.986206896551724,886.0,3.055172413793104,33.87,-118.35,2.613
5.5,34.0,5.84472049689441,1.0351966873706004,1429.0,2.958592132505176,33.87,-118.35,2.7960000000000003
3.6169,28.0,4.1117021276595755,1.0265957446808511,1369.0,2.4273049645390072,33.87,-118.35,2.57
3.9732,28.0,4.6524663677130045,1.0381165919282511,1216.0,2.726457399103139,33.86,-118.35,2.815
4.3859,24.0,5.117224880382776,1.1507177033492824,971.0,2.3229665071770333,33.86,-118.35,2.713
6.2778,36.0,6.169960474308302,0.9960474308300395,740.0,2.9249011857707514,33.84,-118.34,3.097
5.3131,36.0,5.5673469387755095,1.0244897959183674,668.0,2.7265306122448982,33.84,-118.33,3.141
5.269,36.0,6.090909090909091,1.0,676.0,2.9264069264069263,33.84,-118.34,3.319
5.399,34.0,5.35258358662614,1.0,965.0,2.9331306990881467,33.83,-118.34,3.585
5.8972,35.0,5.663551401869158,1.0996884735202492,853.0,2.6573208722741435,33.83,-118.34,3.509
5.7422,37.0,5.836448598130842,1.0186915887850467,583.0,2.7242990654205608,33.86,-118.36,3.307
5.0,34.0,6.124567474048443,1.0069204152249136,916.0,3.1695501730103817,33.85,-118.35,3.542
5.6426,35.0,6.745945945945946,1.1135135135135137,551.0,2.9783783783783786,33.85,-118.35,3.4819999999999998
4.8906,36.0,6.347031963470321,1.0502283105022832,683.0,3.1187214611872145,33.85,-118.36,3.344
5.2799,36.0,5.3203125,0.953125,360.0,2.8125,33.86,-118.36,3.326
6.1599,34.0,5.833333333333332,0.9758454106280192,1278.0,3.0869565217391304,33.85,-118.37,3.412
6.1133,34.0,6.873417721518988,1.2468354430379749,509.0,3.2215189873417716,33.85,-118.36,3.4930000000000003
5.785,25.0,5.5718533201189295,0.9890981169474728,2537.0,2.5143706640237857,33.85,-118.37,3.9530000000000003
3.5414,22.0,3.7288472458830215,1.0448608745031231,7180.0,2.038614423622941,33.84,-118.35,3.5469999999999997
3.7030000000000003,22.0,3.881606765327696,1.116983791402396,6664.0,2.3481324876673715,33.84,-118.36,3.613
6.3974,29.0,5.9934533551554825,0.9590834697217676,1626.0,2.661211129296236,33.85,-118.37,4.1
5.3773,27.0,5.836330935251799,1.0881294964028776,1572.0,2.8273381294964035,33.84,-118.37,3.79
6.1187,36.0,6.406976744186046,1.122093023255814,522.0,3.0348837209302326,33.83,-118.35,3.42
5.1984,36.0,5.533333333333332,1.0,943.0,3.143333333333333,33.83,-118.36,3.536
5.7654,35.0,5.755474452554744,1.0182481751824817,743.0,2.7116788321167884,33.84,-118.36,3.43
4.9583,35.0,5.496932515337424,0.9877300613496932,978.0,3.0,33.84,-118.37,3.428
5.9143,35.0,6.3502304147465445,1.1382488479262671,645.0,2.9723502304147464,33.83,-118.36,3.4339999999999997
5.6013,35.0,5.7714285714285705,0.9938775510204082,1439.0,2.9367346938775514,33.83,-118.36,3.502
4.7308,35.0,5.666666666666668,0.9718309859154929,601.0,2.8215962441314555,33.83,-118.37,3.534
6.7105,32.0,5.421052631578949,1.015479876160991,819.0,2.5356037151702786,33.84,-118.37,3.39
5.5023,5.0,5.167657550535077,1.0618311533888227,5272.0,2.08957590170432,33.83,-118.33,2.864
3.5073,42.0,4.251351351351351,1.0405405405405406,1859.0,2.5121621621621624,33.85,-118.32,2.3480000000000003
3.625,52.0,4.290094339622642,1.0943396226415094,1068.0,2.5188679245283017,33.84,-118.31,2.707
3.8456,51.0,4.6673151750972774,1.0038910505836576,1160.0,2.2568093385214008,33.83,-118.32,3.1889999999999996
1.6228,42.0,3.9416445623342176,1.1140583554376655,897.0,2.3793103448275863,33.84,-118.32,3.761
2.775,50.0,2.9743589743589745,1.3290598290598292,382.0,1.6324786324786325,33.83,-118.31,2.25
2.9375,45.0,4.492331288343558,1.1579754601226997,1635.0,2.5076687116564416,33.83,-118.31,2.73
3.4019999999999997,35.0,4.945714285714286,1.1628571428571428,1902.0,2.7171428571428566,33.82,-118.31,2.799
